movie_id,title,tags
205,hotel rwanda,inspired true events film takes place rwanda 1990s million tutsis killed genocide went unnoticed rest world hotel owner paul rusesabagina houses thousand refuges hotel attempt save lives drama history war rwanda refugee refugeecamp militia murder slaughter deadbody atrocity african cruelty violence unitednations genocideinrwanda death doncheadle sophieokonedo nicknolte terrygeorge
1620,hitman,best selling videogame hitman roars life barrels blazing hardcore action thriller starring timothy olyphant genetically engineered assassin deadly aim known agent 47 eliminates strategic targets secret organization double crossed hunter prey 47 finds life death game international intrigue action crime drama thriller assassin secretidentity intelligence sovietunion russia celibacy hitman secretsociety power powertakeover adversary government execution violence killer basedonvideogame secretformula timothyolyphant dougrayscott olgakurylenko xaviergens
175541,black nativity,street wise teen baltimore raised single mother travels new york city spend christmas holiday estranged relatives embarks surprising inspirational journey drama music musical basedonstagemusical womandirector basedonthebible nativity christmas forestwhitaker angelabassett jenniferhudson kasilemmons
241254,the prince,family man turns retired mob enforcer travel country find daughter gone missing thriller action mobster justice retired missing missingdaughter brucewillis jasonpatric johncusack brianamiller
31932,city of ghosts,con man dillon travels cambodia run law enforcement collect share insurance scam discovers bargained thriller mattdillon jamescaan nataschamcelhone mattdillon
1933,the others,grace religious woman lives old house kept dark children anne nicholas rare sensitivity light family begins suspect house haunted grace fights protect children cost face strange events disturbing visions horror drama mystery thriller nanny hauntedhouse channelislands parallelworld photosensitivity spiritism nicolekidman christophereccleston alakinamann alejandroamenábar
679,aliens,ripley lifepod found salvage crew 50 years later finds terra formers planet found alien species company sends family colonists investigate story contact lost planet colonists enlist ripley colonial marines return search answers horror action thriller sciencefiction android extraterrestrialtechnology spacemarine spaceman cryogenics vacuum spacecolony warriorwoman settler spacetravel colony alien xenomorph sigourneyweaver michaelbiehn jamesremar jamescameron
11113,my fair lady,misogynistic snobbish phonetics professor agrees wager flower girl presentable high society drama family music romance musical transformation flowergirl colonel wager suitor classdifferences tutor aristocrat linguist street highsociety misogynist guttersnipe classprejudice oppositesattract audreyhepburn rexharrison stanleyholloway georgecukor
3597,i know what you did last summer,celebrate high school graduation friends involved hit run accident car hits apparently kills pedestrian isolated roadway dispose body vow incident secret year later somebody starts sending letters bearing warning know summer horror thriller mystery secret blackmail fisherman police highschool cover friends revenge murder pageant slasher teenager killer jenniferlovehewitt sarahmichellegellar ryanphillippe jimgillespie
193893,let's be cops,ultimate buddy cop movie thing cops struggling pals dress police officers costume party neighborhood sensations newly minted heroes tangled real life web mobsters dirty detectives fake badges line comedy corruption robbery kidnapping nightclub malefriendship investigation police party murder mobster losangeles lying impersonatingapoliceofficer flashback jakejohnson damonwayansjr ninadobrev lukegreenfield
9675,sideways,middle aged men embark spiritual journey californian wine country unpublished novelist suffering depression days away walking aisle comedy drama romance california golf oscaraward wine stagnight marijuana writer paulgiamatti thomashadenchurch virginiamadsen alexanderpayne
9988,beerfest,trip germany scatter grandfather ashes german american brothers todd jan discover beerfest secret olympics downing stout want enter contest defend family beer guzzling honor old country cousins sneer yanks chances prompting siblings return america prepare showdown following year comedy germany competition prostitute alcohol beer oktoberfest erikstolhanske jaychandrasekhar stevelemme jaychandrasekhar
948,halloween,john carpenter horror classic psychotic murderer institutionalized childhood murder sister escapes stalks bookish teenage girl friends doctor chases streets horror thriller femalenudity nudity mask babysitter halloween police psychopathickiller independentfilm stalking serialkiller marijuana maskedkiller blood potsmoking slasher murderer throatslitting maniac violence killingspree family cultfilm evil psychotic smokingpot institution escapedkiller donaldpleasence jamieleecurtis johncarpenter
21765,good boy!,intergalactic dog pilot sirius dog star visits earth verify rumors dogs failed planet comedy family sciencefiction mollyshannon liamaiken matthewbroderick johnroberthoffman
146304,the best man holiday,college friends reunite 15 years christmas holidays discover easy long forgotten rivalries romances reignited comedy bestman terrencehoward haroldperrineau morrischestnut
7516,smokin' aces,las vegas performer turned snitch named buddy israel decides turn state evidence testify mob lot people like sure longer breathing action comedy crime thriller neo nazi gun sniper fbi hitman bodyguard toshootdead police darkcomedy shootout gangster drug femalecorpse ryanreynolds rayliotta josephruskin joecarnahan
41439,saw: the final chapter,deadly battle rages jigsaw brutal legacy group jigsaw survivors gathers seek support self help guru fellow survivor bobby dagen man dark secrets unleash new wave terror horror crime survivor violence selfhelpguru tricycle prostheticarm pigmask 3d tobinbell costasmandylor betsyrussell kevingreutert
2752,40 days and 40 nights,matt sullivan big relationship ended disaster heart aching commitment lacking came lent time year everybody gives matt decides man gone vow sex whatsoever 40 straight days control woman dreams erica walks life comedy romance sexaddiction laundromat joshhartnett shannynsossamon adamtrese michaellehmann
9429,a night at the roxbury,despite adulthood brothers doug steve butabi live home work flower shop owned dad exist hit women discos routinely unsuccessful chance run richard grieco gets inside swank roxbury club mistaken high rollers meet dream women vivica cambi resolve open club comedy nightlife nightclub flower flowershop makeamatch clubbing willferrell chriskattan jennifercoolidge johnfortenberry
38117,beastly,curse transforms handsome arrogant young man detests contemporary retelling beauty beast wealthy kyle kingson teenager want life gets humiliating weaker attractive kyle invites misfit classmate kendra environmental rally school questions motivations reluctantly accepts later kyle blows kendra prompting spurned goth girl cast dark spell swaggering egotist drama fantasy romance basedonnovel love beautifulwoman curse teenager popularity blindtutor teenageromance modernfairytale basedonyoungadultnovel alexpettyfer vanessahudgens mary kateolsen danielbarnz
9792,the hills have eyes,based wes craven 1977 suspenseful cult classic hills eyes story family road trip goes terrifyingly awry travelers stranded government atomic zone miles carter family soon realizes seemingly uninhabited wasteland actually breeding ground blood thirsty mutant family prey horror thriller ambush newmexico van familyholiday axeinthehead aaronstanford kathleenquinlan vinessashaw alexandreaja
13778,dickie roberts: former child star,tv child star 70s dickie roberts 35 parking cars craving regain spotlight auditions role normal guy director quickly sees normal desperate win dickie hires family help replay childhood assume identity average everyday kid comedy loser childprodigy davidspade marymccormack craigbierko samweisman
228203,"mcfarland, usa",track coach small california town transforms team athletes championship contenders drama california smalltown coach championship womandirector trackandfield kevincostner ramirorodriguez carlospratts nikicaro
41382,lottery ticket,kevin carson young man living projects survive day weekend opportunistic neighbors find holding winning lottery ticket worth 370 million comedy shadmoss naturinaughton erikwhite
13960,atl,friends prepare life high school different challenges bring turning points lives dramas unfold resolve local rollerskating rink cascade drama evanross jackielong christianrobinson
114150,pitch perfect,college student beca knows want clique exactly finds arriving new school thrust mean gals nice gals plain weird gals beca finds thing common sing takes women group comfort zone traditional arrangements world amazing harmonic combinations fight college music competitions comedy music romance competition roommate college femalefriendship music hazing malefemalerelationship audition groupoffriends dormroom bickering dj singingcompetition filmscore femalemusician singingcontest youngadult acapella annakendrick skylarastin brittanysnow jasonmoore
26602,summer catch,coming age romantic comedy set backdrop cape cod baseball league local boy ryan dunne freddie prinze jr pitcher boston college meets tenley parrish jessica biel daughter wealthy couple summer cape ryan tenley fall love chagrin families ryan clings hope discovered signed pro baseball contract drama comedy romance beach baseball sport bikini party love romance pool summer flashback freddieprinzejr jessicabiel fredward miketollin
10223,a simple plan,captivated lure sudden wealth quiet rural lives brothers erupt conflicts greed paranoia distrust 4 million cash discovered remote site downed small airplane simple plan retain money avoiding detection opens pandora box fear getting caught triggers panicked behavior leads virulent consequences drama crime thriller brotherbrotherrelationship moneydelivery airplane greed friendship suspense financialtransactions billpaxton bridgetfonda billybobthornton samraimi
16028,they,witnessing horrific traumatic event julia lund graduate student psychology gradually comes realization scared child real worse coming horror thriller suicide asylum nightmare darkness supernatural suspense lauraregan marcblucas ethanembry robertharmon
15639,larry the cable guy: health inspector,slovenly cable repairman big city health inspector tasked uncovering source food poisoning epidemic comedy healthinspector foodintoxication larrythecableguy irisbahr tonyhale trentcooper
16112,the adventures of elmo in grouchland,elmo loves fuzzy blue blanket let happen tug war friend zoe sends blanket faraway land elmo hot pursuit facing life cherished blanket elmo musters determination courage heads action packed rescue mission plunges grouchland place grouchy creatures stinky garbage villainous huxley way elmo learns important lesson sharing realizing selfish friend responsible happened family kevinclash mandypatinkin vanessawilliams garyhalvorson
26390,brooklyn's finest,enforcing law notoriously rough brownsville section city especially van dyke housing projects nypd fifth precinct police officers struggle fine line right wrong crime drama thriller malenudity femalenudity tattoo gambling corruption fathersonrelationship prostitute robbery detective policebrutality wifehusbandrelationship cardgame desperation undercover kidnapping drugdealer retirement deathofafriend asthma police fellatio bloodsplatter revenge deception murder betrayal priest breast bagofmoney shootout bloodonshirt shotintheback undercovercop blood suicidal fword shottodeath punchedintheface redemption policeofficerkilled hospital dirtycop policecorruption pistol newyorkcity church violence strangulation footchase policedetective fatherdaughterrelationship policestation heldatgunpoint catholic guilt brooklynnewyorkcity narcoticscop nypd missingperson racialslur swatteam ensemblecast pregnantwife confessional drivebyshooting shotintheshoulder guninmouth policeraid referencetogod razorblade shotthroughadoor stealingmoney policeofficershot expectingtwins lensflare flashback moneyproblems familyman neo noir bmw apathy confessionbooth thoughtsofretirement hailmary workinginthenude drugraid ironingmoney bedtimeprayer briefing shotpointblank referencetogregoryhines policebadge sexslave trailofblood goldwatch manslapsawoman mold richardgere doncheadle ethanhawke antoinefuqua
27759,55 days at peking,diplomats soldiers representatives dozen nations fend siege international compound peking 1900 boxer rebellion disparate interests unite survival despite competing factions overwhelming odds delayed relief tacit support boxers empress china generals action drama history siege epic beijing charltonheston avagardner davidniven nicholasray
109428,evil dead,evil dead fourth installment evil dead franchise serving reboot loose continuation series features mia young woman struggling sobriety heads remote cabin group friends discovery book dead unwittingly summon dormant demons possess youngsters horror remake demon necronomicon duringcreditsstinger janelevy shilohfernandez loutaylorpucci fedealvarez
23049,my life in ruins,greek tour guide named georgia attempts recapture kefi greek mojo guiding ragtag group tourists greece showing beauty native land way manages open eyes wonders exotic foreign land beginning world new set eyes process comedy romance beach greece tourbus tourguide viagra hospital niavardalos richarddreyfuss alexisgeorgoulis donaldpetrie
9310,american dreamz,new season american dreamz wildly popular television singing contest captured country attention competition looks young midwestern gal moore showtunes loving young man orange county golzari recently awakened president staton quaid wants craze signs potential explosive season finale comedy drama family usapresident moderator musical music castingshow imagecampaign sleeperagent hughgrant dennisquaid mandymoore paulweitz
11411,superman iv: the quest for peace,global superpowers engaged increasingly hostile arms race superman leads crusade rid world nuclear weapons lex luthor recently sprung jail declaring war man steel quest save planet strand superman hair luthor synthesizes powerful ally known nuclear man ignites epic battle spanning earth space action adventure sciencefiction savingtheworld dccomics mountains nuclearmissile alterego sequel superhero laboratory convertible catholicschool newspapereditor nuclearweapons disarmament volcaniceruption greatwallofchina superpowers superhumanstrength christopherreeve margotkidder genehackman
16988,how she move,death raya wesley sister gets classes school sees stomp crew practicing meets murphy dance crew leader meets michelle stomp battle enemies friends later uptight mom pushes pass test medical school thinks failed drama blackpeople lossofsister dance stepping rutinawesley dwainmurphy boydbanks ianiqbalrashid
7304,running scared,drug op gone bad joey gazelle charge disposing gun shot dirty cop things goes wrong joey neighbor kid stole gun shoot abusive father joey find kid gun police mob find action crime drama thriller icehockey racism pedophile throatslitting shotinthestomach headblownoff policeinvestigation pistolwhip shotintheshoulder childusesgun ankleholster breakingfinger paulwalker cameronbright verafarmiga waynekramer
24747,bobby jones: stroke of genius,story golf icon legend bobby jones retired competition tender age 28 drama sport jimcaviezel claireforlani jeremynortham rowdyherrington
58048,shanghai surprise,glendon wasey fortune hunter looking fast track china gloria tatlock missionary nurse seeking curing powers opium patients fate sets hectic exotic romantic quest stolen drugs thug smuggler shangai adventure madonna seanpenn paulfreeman jimgoddard
1491,the illusionist,eye lovely aristocrat gifted illusionist named eisenheim uses powers win away betrothed crowned prince eisenheim scheme creates tumult monarchy ignites suspicion dogged inspector fantasy drama thriller romance magic princess love rivalry viennaaustria crownprince duchess supernaturalpower childhoodsweetheart vienna edwardnorton jessicabiel paulgiamatti neilburger
2989,roar,roar follows family attacked african animals secluded home keeper adventure thriller africa lion elephant vegetarian leopard tiger zebra wildlife independentfilm jungle blood exploitationfilm animalattack wildlifereserve wildlifeconservation tippihedren melaniegriffith jerrymarshall noelmarshall
10629,veronica guerin,true story veronica guerin investigative reporter irish newspaper drug trade begins bleed mainstream guerin decides expose responsible beginning addicts guerin gets touch john traynor paranoid informant prodding traynor leads john gilligan ruthless head operation kindly guerin nosing drama crime thriller journalism police drugscene murder druglord cateblanchett gerardmcsorley ciaránhinds joelschumacher
255343,escobar: paradise lost,pablo escobar family young surfer nick falls escobar niece maria finds life line pulled dangerous world family business thriller romance surfer murder murderer columbia telephoneconversation beniciodeltoro joshhutcherson bradycorbet andreadistefano
4723,southland tales,set futuristic landscape los angeles july 4 2008 stands brink social economic environmental disaster boxer santaros action star stricken amnesia life intertwines krysta adult film star developing reality television project ronald taverner hermosa beach police officer holds key vast conspiracy action adventure comedy drama sciencefiction thriller suicide brotherbrotherrelationship spy prophecy middleeast screenwriter terrorist wifehusbandrelationship nevada amnesia allegory massmurder kidnapping blackmail riot evacuation afghanistan timetravel undercoveragent marxism politics politician smuggling twinbrother movieinmovie murder surrealism balloon interracialrelationship anticonformity endoftheworld conspiracy metaphysics memory search dirtycop apocalypse losangeles terrorism paradox cultfilm doomsday nearfuture alternatereality splitpersonality bigcorporation mothersonrelationship noopeningcredits northkorea doppelganger governmentcorruption southerncalifornia alternatetimeline karma environmentalissue worldwariii mysteriouspast absurdism fourthdimension santamonicacalifornia dwaynejohnson seannwilliamscott sarahmichellegellar richardkelly
10800,dragon hunters,dragon hunters fantastic tale telling adventures dragon hunters world vast conglomerate islands varying size shape babbling universe mainly peopled ruthless rogues surly peasants illiterate petty lords main concerns revolve fundamental rules eat eaten animation family destroy future worldsupremacy bestfriend dragon doomsday vincentlindon patricktimsit philippenahon guillaumeivernel
25763,damnation alley,small group survivors military installation survived world war 3 attempt drive desolate wasteland hope survivors living hopefully specially built vehicles protect freakish weather mutated plant animal life dangers way action adventure sciencefiction basedonnovel future post apocalyptic war cockroach motorcycle scorpion postnuclear battleforsurvival jan michaelvincent georgepeppard dominiquesanda jacksmight
79694,the apparition,plagued frightening occurrences home kelly ben learn university parapsychology experiment produced entity haunting malevolent spirit feeds fear torments couple matter run desperate kelly ben turn paranormal researcher aid late save terrifying presence horror thriller experiment supernatural paranormal haunting disappearance fear ghost ashleygreene sebastianstan tomfelton toddlincoln
4032,my girl,vada sultenfuss obsessed death mother dead father runs funeral parlor love english teacher joins poetry class summer impress thomas best friend allergic sticks vada despite hangups vada father hires shelly begins fall things turn worse comedy drama family neighbor childkilledbyanimal writingclass makeupartist beesting camper cosmetologist treeclimbing deathinchildbirth tuba motorhome beeattack annachlumsky macaulayculkin danaykroyd howardzieff
18615,fur: an imaginary portrait of diane arbus,1958 new york diane arbus housewife mother works assistant husband photographer employed wealthy parents respectable life help feel uncomfortable privileged world night new neighbor catches diane eye enigmatic man inspires set forth path discovering artistry drama mystery romance photographer biography hair werewolf hypertrichosis freak nicolekidman robertdowneyjr tyburrell stevenshainberg
10673,wall street,young impatient stockbroker willing including trading illegal inside information taken ruthless greedy corporate raider takes youth wing crime drama power fraud broker wallstreet finances lawyer union millionaire stockbroker charliesheen michaeldouglas martinsheen oliverstone
4584,sense and sensibility,rich mr dashwood dies leaving second wife daughters poor rules inheritance daughters titular opposites drama romance bowling basedonnovel servant countrylife janeausten inheritance militaryofficer perioddrama rainstorm horseandcarriage decorum katewinslet emmathompson hughgrant anglee
2977,becoming jane,biographical portrait pre fame jane austen romance young irishman drama romance england judge irland newlove empowerment countrylife future letter law lovers creativity sister author family annehathaway jamesmcavoy juliewalters julianjarrold
10760,sydney white,modern retelling snow white set students freshman year college greek system comedy college romance sorority student snowwhite youngadult modernfairytale amandabynes sarapaxton mattlong joenussbaum
11093,house of sand and fog,behrani iranian immigrant buys california bungalow thinking fix sell money send son college house legal property drug addict kathy losing house unfair legal dispute county left wanting house hires lawyer befriends police officer kathy behrani broken law find involved difficult moral dilemma drama sanfrancisco immigrant house intimidation iranian jenniferconnelly benkingsley roneldard vadimperelman
207,dead poets society,elite old fashioned boarding school new england passionate english teacher inspires students rebel convention seize potential day courting disdain stern headmaster drama individual philosophy poetry shakespeare professor literature friendship filmesfocadosemumprofessor robinwilliams ethanhawke robertseanleonard peterweir
8467,dumb and dumber,lloyd harry men stupidity indescribable mary beautiful woman loses important suitcase money leaves aspen friends found suitcase decide return adventures finally aspen lost money live fight mary heart comedy gasstation motel utah stupidity pill prank cigarsmoking violence criminal firedfromthejob clumsiness stepmotherstepdaughterrelationship sittingonatoilet aspencolorado parakeet defecation scooter hotelsuite endangeredspecies foolish laxative jimcarrey jeffdaniels laurenholly bobbyfarrelly
639,when harry met sally...,travels chicago new york harry sally debate sex ruins perfect relationship man woman years later closer finding answer comedy romance drama newyork wifehusbandrelationship restaurant platoniclove orgasm friendship malefemalerelationship megryan billycrystal carriefisher robreiner
24226,the verdict,frank galvin luck lawyer reduced drinking ambulance chasing associate mickey morrissey reminds obligations medical malpractice suit served galvin silver platter parties willing settle court blundering way preliminaries suddenly realizes case court punish guilty decent settlement clients restore standing lawyer drama boston court malpractice alcoholic courtroom defenseattorney paulnewman charlotterampling jackwarden sidneylumet
9285,road trip,friends 1800 mile road trip retrieve illicit tape mistakenly mailed girl friend comedy adventure femalenudity sex sexism spermbank erection blonde roadtrip sorority politicallyincorrect potsmoking teenmovie teensexcomedy crosscountry political stoner spermdonor schoolbus losingmoney malevirgin horniness dormroom sextape youngadult breckinmeyer seannwilliamscott amysmart toddphillips
14709,varsity blues,small town texas high school football religion 17 year old schoolboys carry hopes entire community gridiron friday night star quarterback lance harbor suffers injury coyotes forced regroup questionable leadership john moxon second string quarterback slightly irreverent approach game comedy drama romance americanfootball smalltown texas cheerleader sport party highschoolsports policecar americanfootballstar thebiggame jamesvanderbeek amysmart jonvoight brianrobbins
74643,the artist,hollywood 1927 silent movie star george valentin wonders arrival talking pictures cause fade oblivion sparks peppy miller young dancer set big break drama comedy romance filmproducer filmhistory moviestudio hollywood dog mustache hollywoodland silentfilm marquee terrier moviestar flapper silentfilmstar jeandujardin bérénicebejo johngoodman michelhazanavicius
13788,the unborn,young woman fights spirit slowly taking possession horror thriller mystery odetteannable garyoldman meagangood
83666,moonrise kingdom,set island coast new england summer 1965 moonrise kingdom tells story year olds fall love secret pact run away wilderness authorities try hunt violent storm brewing shore peaceful island community turned upside ways handle comedy drama romance newengland firstlove eyepatch searchparty devastation penpal handkerchief childsmoking smalltownsheriff thecolorred thecolorblue boyscouts sanddancing meetcute boyscoutsleader pipesmoking duringcreditsstinger brucewillis edwardnorton jaredgilman wesanderson
10781,the texas chainsaw massacre: the beginning,chrissie friends set road trip final fling shipped vietnam way bikers harass foursome cause accident throws chrissie vehicle lawman arrives scene kills bikers brings chrissie friends hewitt homestead young leatherface learning tools terror horror massmurder plannedmurder chainsaw sadism knife psychopath prequel murder gore serialkiller blood leatherface slaughterhouse slasher chainsaw torture cruelty seriesofmurders violence cannibal severedfoot severedhand jordanabrewster taylorhandley diorabaird jonathanliebesman
318850,the young messiah,tells story jesus christ age seven family depart egypt return home nazareth told childhood perspective follows young jesus grows religious identity drama egypt jesuschrist gospel christian journey biblical adamgreaves neal saralazzaro vincentwalsh cyrusnowrasteh
13908,the master of disguise,sweet natured italian waiter named pistachio disguisey father fabbrizio restaurant happens member family supernatural skills disguise moments later patriarch disguisey family kidnapped fabbrizio arch enemy devlin bowman criminal mastermind attempt steal world precious treasures world pistachio track bowman save family bowman kills comedy family aftercreditsstinger duringcreditsstinger danacarvey brentspiner jenniferesposito perryandelinblake
1417,pan's labyrinth,living tyrannical stepfather new home pregnant mother 10 year old ofelia feels explores decaying labyrinth guarded mysterious faun claims know destiny wishes return real father ofelia complete terrifying tasks fantasy drama war spain resistance servant antihero fairy fairytale francoregime army princess love woods king hiding labyrinth mythological ivanabaquero maribelverdú sergilópez guillermodeltoro
39180,see spot run,drug sniffing agent canine target assassin boss fbi calls witness protection send single mom puts 6 year old boy james care irresponsible mailman neighbor gordon babysitter bails assassin mob boss hires 2 goons kill agent 11 11 escapes van tried kill hides gordon mailtruck james guess spot action comedy family dog michaelclarkeduncan davidarquette lesliebibb johnwhitesell
16161,baby boy,story jody misguided 20 year old african american baby boy finally forced kicking screaming face commitments real life streetwise jobless fathered children different women yvette peanut lives mother strike balance find direction chaotic life crime drama romance singleparent intolerance condom bootlegger fistfight stepfather womanizer thief domesticviolence gunfight losangeles physicalabuse ex con selfishness passiveaggression fatherhood convictedfelon tyresegibson omargooding johnsingleton
49950,the roommate,sara minka kelly young design student iowa arrives college los angeles eager fit know big city wealthy roommate rebecca leighton meester eager sara wing ropes close sara begins branch friends campus rebecca resentful alarmed sara moves new boyfriend causing rebecca behavior violent turn thriller drama horror jealousy roommate obsession campus love murder freshman student losangeles medication violence boyfriend design resentment minkakelly leightonmeester camgigandet
10956,joe dirt,joe dirt janitor mullet hairdo acid washed jeans dream find parents lost grand canyon belligerent trailer park raised year old blasting van halen jacked economy car irrepressibly optimistic joe hits road search folks mystery adventure comedy romance drama parentskidsrelationship lossofparents lookingforbirthparents meteorite janitor womandirector davidspade brittanydaniel dennismiller denniegordon
9594,double impact,jean claude van damme plays dual role alex chad twins separated death parents chad raised family retainer paris alex petty crook hong kong seeing picture alex chad rejoins convinces rival hong kong man killed parents alex suspicious chad especially comes girlfriend thriller action crime drama lossofparents karate fighter revenge hongkong twins hoodlum jean claudevandamme geoffreylewis alonnashaw sheldonlettich
4638,hot fuzz,london cop pc nicholas angel good good stop rest team looking bad reassigned quiet town sandford paired simple country cop quiet actors found decapitated addressed accident angel going accept especially people turn dead crime action comedy village arrest police partner murder conspiracy gunfight policeforce cowboycostume accident simonpegg nickfrost jimbroadbent edgarwright
13972,the women,story centers group gossipy high society women spend days beauty salon haunting fashion shows sweet happily wedded mary haines finds marriage trouble shop girl crystal allen gets hooks mary man comedy drama romance beautysalon divorce womandirector clorisleachman indiaennenga annettebening dianeenglish
5038,vicky cristina barcelona,girlfriends summer holiday spain enamored painter unaware ex wife tempestuous relationship enter picture drama romance barcelonaspain menageatrois author scarlettjohansson rebeccahall javierbardem woodyallen
13491,arn: the knight templar,arn son high ranking swedish nobleman educated monastery sent holy land knight templar penance forbidden love action adventure drama romance tvmovie joakimnätterqvist sofiahelin stellanskarsgård peterflinth
10571,boys and girls,ryan jennifer opposites definitely attract believed met year olds disliked met teenagers loathed meet college uptight ryan free spirited jennifer find differences bind rare friendship develops comedy drama romance soulmates newlove platoniclove lovers girlfriend modelstudent friendship motherlylove studentmovie student university relationship freddieprinzejr claireforlani jasonbiggs robertiscove
10994,white oleander,teenager journeys series foster homes mother goes prison committing crime passion drama poison prison lossoffamily lossoffather fosterparents familyrelationships badmother alisonlohman michellepfeiffer colehauser peterkosminsky
19994,jennifer's body,newly possessed cheerleader turns killer specializes offing male classmates best friend end horror comedy horror bloodthirstiness highschool sexualmurder horror gore slumberparty demon succubus candlelightvigil duringcreditsstinger womandirector meganfox amandaseyfried johnnysimmons karynkusama
25166,drowning mona,recently deceased mona dearly bette midler things abusive wife domineering mother loud mouthed neighbor violent malcontent car corpse discovered hudson river police chief wyatt rash danny devito immediately suspects murder accident community verplanck shares deep hatred unceasingly spiteful woman rash finds murder investigation overwhelmed potential suspects comedy crime mystery suspicion suspect investigation remake murder death accident dysfunctional dannydevito bettemidler nevecampbell nickgomez
30890,radio days,narrator woody allen tells radio influenced childhood days tv new york city late 1930s new year eve 1944 coming age tale mixes narrator experiences contemporary anecdotes urban legends radio stars comedy drama beach taxidriver worldwarii radio coneyisland independentfilm workingclass binoculars cigarettegirl radioplays woodyallen miafarrow jeffdaniels woodyallen
23169,remember me,reeling heartbreaking family event parents subsequent divorce tyler hawkins discovers fresh lease life meets ally craig gregarious beauty witnessed mother death couple draws closer fallout separate tragedies jeopardizes love drama romance newyork fathersonrelationship grieving romanticdrama youngadult collegestudent 21stcentury robertpattinson emiliederavin piercebrosnan allencoulter
17403,how to deal,mandy moore stars halley young hip high school student convinced true love exist based crazy relationships mother divorcing father dating younger woman halley stand crazed sister planning wedding second thoughts best friend fallen madly love time leaving halley feel drama comedy romance womandirector mandymoore trentford allisonjanney clarekilner
12120,my stepmother is an alien,trying rescue home planet destruction gorgeous extraterrestrial named celeste arrives earth begins scientific research woos quirky scientist dr steve mills widower young daughter long celeste finds love steve new life earth experiences true intimacy time loses sight mission begins question belongs comedy sciencefiction alien spoof sneeze levitation message danaykroyd kimbasinger jonlovitz richardbenjamin
9800,philadelphia,case man willing system competing lawyers join forces sue prestigious law firm aids discrimination unlikely friendship develops courage overcomes prejudice corruption powerful adversaries drama gay aids homophobia jurors court partner hiv lawyer dying discrimination judiciary tomhanks denzelwashington jasonrobards jonathandemme
1090,the thirteenth floor,computer scientist hannon fuller discovered extremely important tell discovery colleague douglas hall knowing old man leaves letter computer generated parallel world like 30 seemingly real people real emotions thriller sciencefiction mystery artificialintelligence simulation computerprogram virtualreality dystopia murder losangeles craigbierko arminmueller stahl gretchenmol josefrusnak
18475,the cookout,todd anderson signs 30 million deal hometown team new jersey nets knows life set big change things real decides throw barbeque place like ones family new old friends family agents product reps house things bound crazy comedy drama comedy jarule timmeadows jeniferlewis lancerivera
40160,meteor,collision comet nearly 8 km wide piece asteroid orpheus heading earth hit cause incredible catastrophe probably extinguish mankind stop meteor nasa wants use illegal nuclear weapon satellite hercules discovers soon fire power chance save world join forces ussr launched illegal satellite governments agree action sciencefiction thriller meteor disaster disasterfilm disastermovie seanconnery nataliewood karlmalden ronaldneame
18074,duets,duets road trip comedy revolves little known world karaoke whimsical characters inhabit roads lead omaha site national karaoke competition motley group singers stars come blow sing comedy drama music musical gwynethpaltrow scottspeedman mariabello brucepaltrow
9689,hollywood ending,woody allen stars val waxman time oscar winner turned washed neurotic director desperate need comeback comes waxman finds backed corner work ex wife ellie forfeit shot val blinded love opts reconnect love blind comes ellie staunch support literally figuratively proof picture comedy drama blindnessandimpairedvision creativecrisis filmdirector woodyallen georgehamilton téaleoni woodyallen
9781,detroit rock city,1978 kiss concert epoch making event teen fans detroit rock city getting tickets sold focal point existence tickets compete strip club amateur night contest religious protesters rob convenience store comedy music parentskidsrelationship kiss independentfilm youth drug detroit giuseppeandrews jamesdebello edwardfurlong adamrifkin
8009,highlander,fought battle scottish highlands 1536 fight greatest battle streets new york city 1986 connor macleod immortal adventure action fantasy newyork scotland swordplay sword cut offhead immortality christopherlambert roxannehart clancybrown russellmulcahy
3877,things we lost in the fire,recent widow invites husband troubled best friend live children gradually turns life helps family cope confront loss drama sadness lossoffather junkie luxury heroin beauty charity funeral widow lossofhusband ersatz bestfriend womandirector halleberry beniciodeltoro davidduchovny susannebier
8854,steel,justice safe streets payback metallurgist john henry irons vows claim renegade military reject judd nelson puts new superweapons dangerous hands helped electronics wiz annabeth gish imaginative scrap metal worker richard roundtree irons steel wearing body armor wielding fearsome electrohammer riding gadget packed motorcycle ready wage war fix untimely glitches untested gear cool good guy hero tells crime victims rescues lot thrillin steel start chillin sciencefiction action adventure dccomics losangeles soldier military annabethgish richardroundtree kennethjohnson
152599,the immigrant,innocent immigrant woman tricked life burlesque vaudeville dazzling magician tries save reunite sister held confines ellis island drama romance newyork corruption sistersisterrelationship magic immigrant nudity nightmare ship quarantine love murder money escape doctor prostitution poland illness marioncotillard jeremyrenner joaquinphoenix jamesgray
18840,the white countess,movie team ismail merchant james ivory kazuo ishiguro set 1930s shanghai white countess sofia natasha richardson fallen member russian aristocracy nightclub created blind american diplomat named jackson ralph fiennes asks sofia centerpiece world wants create drama history family romance ralphfiennes natasharichardson hiroyukisanada jamesivory
68727,trance,fine art auctioneer mixed gang joins forces hypnotherapist recover lost painting boundaries desire reality hypnotic suggestion begin blur stakes rise faster anticipated thriller crime drama mystery amnesia artthief hypnotism heistmovie duringcreditsstinger jamesmcavoy vincentcassel rosariodawson dannyboyle
